"TXNAME","GENEID"
"ENST00000583700","ENSG00000101773"
"ENST00000579124","ENSG00000101773"
"ENST00000577588","ENSG00000101773"
"ENST00000582354","ENSG00000101773"
"ENST00000581819","ENSG00000101773"
"ENST00000327155","ENSG00000101773"
"ENST00000579822","ENSG00000284331"
"ENST00000399722","ENSG00000101773"
"ENST00000399725","ENSG00000101773"
"ENST00000399721","ENSG00000101773"
"ENST00000583594","ENSG00000101773"
"ENST00000360790","ENSG00000101773"
"ENST00000580892","ENSG00000101773"
"ENST00000577445","ENSG00000101773"
"ENST00000585177","ENSG00000101773"
"ENST00000583057","ENSG00000101773"
"ENST00000484900","ENSG00000242182"
"ENST00000581687","ENSG00000101773"
"ENST00000411091","ENSG00000223023"
"ENST00000400473","ENSG00000134508"
"ENST00000579963","ENSG00000134508"
"ENST00000580153","ENSG00000134508"
"ENST00000256925","ENSG00000134508"
"ENST00000582882","ENSG00000134508"
"ENST00000583220","ENSG00000134508"
"ENST00000580644","ENSG00000134508"
"ENST00000578052","ENSG00000134508"
"ENST00000585061","ENSG00000134508"
"ENST00000420687","ENSG00000134508"
"ENST00000584960","ENSG00000101782"
"ENST00000581585","ENSG00000101782"
"ENST00000339486","ENSG00000101782"
"ENST00000584052","ENSG00000101782"
"ENST00000581302","ENSG00000101782"
"ENST00000577501","ENSG00000101782"
"ENST00000362487","ENSG00000199357"
"ENST00000584992","ENSG00000101782"
"ENST00000584130","ENSG00000101782"
"ENST00000581339","ENSG00000101782"
"ENST00000577250","ENSG00000101782"
"ENST00000581220","ENSG00000101782"
"ENST00000634369","ENSG00000283084"
"ENST00000615148","ENSG00000141452"
"ENST00000269221","ENSG00000141452"
"ENST00000589215","ENSG00000141452"
"ENST00000587153","ENSG00000141452"
"ENST00000590868","ENSG00000141452"
"ENST00000587690","ENSG00000141452"
"ENST00000589860","ENSG00000141452"
"ENST00000590870","ENSG00000141452"
"ENST00000592119","ENSG00000141452"
"ENST00000590387","ENSG00000141452"
"ENST00000591367","ENSG00000141452"
"ENST00000593081","ENSG00000141452"
"ENST00000592682","ENSG00000141452"
"ENST00000589409","ENSG00000141452"
"ENST00000313654","ENSG00000053747"
"ENST00000585600","ENSG00000053747"
"ENST00000399516","ENSG00000053747"
"ENST00000591749","ENSG00000053747"
"ENST00000592519","ENSG00000053747"
"ENST00000649721","ENSG00000053747"
"ENST00000269217","ENSG00000053747"
"ENST00000587184","ENSG00000053747"
"ENST00000586751","ENSG00000053747"
"ENST00000588770","ENSG00000053747"
"ENST00000586709","ENSG00000053747"
"ENST00000588164","ENSG00000053747"
"ENST00000592442","ENSG00000053747"
"ENST00000590104","ENSG00000053747"
"ENST00000588004","ENSG00000053747"
"ENST00000304621","ENSG00000168234"
"ENST00000584250","ENSG00000168234"
"ENST00000317571","ENSG00000168234"
"ENST00000578150","ENSG00000168234"
"ENST00000577185","ENSG00000168234"
"ENST00000540918","ENSG00000168234"
"ENST00000579214","ENSG00000168234"
"ENST00000581394","ENSG00000168234"
"ENST00000584424","ENSG00000168234"
"ENST00000584095","ENSG00000168234"
"ENST00000399496","ENSG00000154040"
"ENST00000627314","ENSG00000154040"
"ENST00000399481","ENSG00000154040"
"ENST00000327201","ENSG00000154040"
"ENST00000463087","ENSG00000154040"
"ENST00000579956","ENSG00000154040"
"ENST00000584752","ENSG00000154040"
"ENST00000585037","ENSG00000154040"
"ENST00000581872","ENSG00000154040"
"ENST00000486759","ENSG00000154040"
"ENST00000577705","ENSG00000154040"
"ENST00000415309","ENSG00000154040"
"ENST00000621648","ENSG00000154040"
"ENST00000581397","ENSG00000154040"
"ENST00000399499","ENSG00000154040"
"ENST00000579102","ENSG00000154040"
"ENST00000631138","ENSG00000154040"
"ENST00000582229","ENSG00000154040"
"ENST00000625720","ENSG00000154040"
"ENST00000384039","ENSG00000206766"
"ENST00000390762","ENSG00000212051"
"ENST00000579347","ENSG00000264365"
"ENST00000608010","ENSG00000273321"
"ENST00000648078","ENSG00000154059"
"ENST00000580706","ENSG00000154059"
"ENST00000284202","ENSG00000154059"
"ENST00000585067","ENSG00000154059"
"ENST00000578221","ENSG00000154059"
"ENST00000362766","ENSG00000199636"
"ENST00000579049","ENSG00000265094"
"ENST00000581278","ENSG00000154059"
"ENST00000580035","ENSG00000154059"
"ENST00000256906","ENSG00000134489"
"ENST00000426880","ENSG00000134489"
"ENST00000583122","ENSG00000264695"
"ENST00000656050","ENSG00000287611"
"ENST00000657131","ENSG00000287611"
"ENST00000664008","ENSG00000265485"
"ENST00000669666","ENSG00000265485"
"ENST00000577994","ENSG00000265485"
"ENST00000665252","ENSG00000265485"
"ENST00000667449","ENSG00000265485"
"ENST00000664770","ENSG00000265485"
"ENST00000663865","ENSG00000265485"
"ENST00000663563","ENSG00000265485"
"ENST00000648293","ENSG00000265485"
"ENST00000663756","ENSG00000265485"
"ENST00000669467","ENSG00000265485"
"ENST00000661107","ENSG00000265485"
"ENST00000659746","ENSG00000265485"
"ENST00000583558","ENSG00000265485"
"ENST00000652945","ENSG00000265485"
"ENST00000653857","ENSG00000265485"
"ENST00000578490","ENSG00000265485"
"ENST00000661125","ENSG00000266573"
"ENST00000577354","ENSG00000266573"
"ENST00000669186","ENSG00000266573"
"ENST00000669129","ENSG00000266573"
"ENST00000671003","ENSG00000266573"
"ENST00000658595","ENSG00000266573"
"ENST00000582650","ENSG00000266573"
"ENST00000654065","ENSG00000266573"
"ENST00000658371","ENSG00000266573"
"ENST00000657521","ENSG00000266573"
"ENST00000583794","ENSG00000266573"
"ENST00000657601","ENSG00000266573"
"ENST00000578129","ENSG00000265552"
"ENST00000649176","ENSG00000285595"
"ENST00000580645","ENSG00000264434"
"ENST00000468051","ENSG00000243925"
"ENST00000415576","ENSG00000154611"
"ENST00000538664","ENSG00000154611"
"ENST00000343848","ENSG00000154611"
"ENST00000308268","ENSG00000154611"
"ENST00000612461","ENSG00000154611"
"ENST00000578162","ENSG00000266227"
"ENST00000269142","ENSG00000141384"
"ENST00000578121","ENSG00000141384"
"ENST00000418698","ENSG00000141384"
"ENST00000580975","ENSG00000266237"
"ENST00000582910","ENSG00000264911"
"ENST00000660990","ENSG00000263862"
"ENST00000653430","ENSG00000263862"
"ENST00000578367","ENSG00000263862"
"ENST00000584883","ENSG00000263846"
"ENST00000657709","ENSG00000260372"
"ENST00000582605","ENSG00000260372"
"ENST00000579964","ENSG00000260372"
"ENST00000666726","ENSG00000263677"
"ENST00000656494","ENSG00000263677"
"ENST00000659210","ENSG00000263677"
"ENST00000583852","ENSG00000263677"
"ENST00000628174","ENSG00000260372"
"ENST00000627963","ENSG00000260372"
"ENST00000668155","ENSG00000260372"
"ENST00000670815","ENSG00000260372"
"ENST00000658581","ENSG00000260372"
"ENST00000628325","ENSG00000260372"
"ENST00000664268","ENSG00000260372"
"ENST00000656601","ENSG00000260372"
"ENST00000578701","ENSG00000260372"
"ENST00000568797","ENSG00000260372"
"ENST00000664897","ENSG00000260372"
"ENST00000669364","ENSG00000260372"
"ENST00000631265","ENSG00000260372"
"ENST00000661645","ENSG00000260372"
"ENST00000583148","ENSG00000265374"
"ENST00000584547","ENSG00000264790"
"ENST00000659566","ENSG00000263611"
"ENST00000662375","ENSG00000263611"
"ENST00000660338","ENSG00000263611"
"ENST00000584566","ENSG00000263611"
"ENST00000668820","ENSG00000286465"
"ENST00000663298","ENSG00000286426"
"ENST00000423367","ENSG00000227279"
"ENST00000649159","ENSG00000265994"
"ENST00000584680","ENSG00000266296"
"ENST00000582726","ENSG00000265994"
"ENST00000515910","ENSG00000251719"
"ENST00000584482","ENSG00000264587"
"ENST00000581532","ENSG00000264587"
"ENST00000666254","ENSG00000287803"
"ENST00000657542","ENSG00000286605"
"ENST00000635955","ENSG00000283218"
"ENST00000583089","ENSG00000266196"
"ENST00000624521","ENSG00000279734"
"ENST00000515893","ENSG00000251702"
"ENST00000654403","ENSG00000265888"
"ENST00000581836","ENSG00000265888"
"ENST00000582307","ENSG00000263698"
"ENST00000257192","ENSG00000134760"
"ENST00000462981","ENSG00000134760"
"ENST00000308128","ENSG00000175065"
"ENST00000359747","ENSG00000175065"
"ENST00000384511","ENSG00000207240"
"ENST00000257189","ENSG00000134757"
"ENST00000261590","ENSG00000046604"
"ENST00000585206","ENSG00000046604"
"ENST00000649620","ENSG00000118271"
"ENST00000237014","ENSG00000118271"
"ENST00000613781","ENSG00000118271"
"ENST00000610404","ENSG00000118271"
"ENST00000432547","ENSG00000118271"
"ENST00000541025","ENSG00000118271"
"ENST00000565978","ENSG00000259985"
"ENST00000363602","ENSG00000200472"
"ENST00000583900","ENSG00000265158"
"ENST00000585232","ENSG00000265158"
"ENST00000582269","ENSG00000263924"
"ENST00000619794","ENSG00000276486"
"ENST00000410388","ENSG00000222320"
"ENST00000580420","ENSG00000263823"
"ENST00000581802","ENSG00000265273"
"ENST00000582538","ENSG00000266105"
"ENST00000624000","ENSG00000280380"
"ENST00000217740","ENSG00000101695"
"ENST00000583184","ENSG00000263917"
"ENST00000620744","ENSG00000274275"
"ENST00000580209","ENSG00000101695"
"ENST00000583384","ENSG00000101695"
"ENST00000583814","ENSG00000101695"
"ENST00000580863","ENSG00000101695"
"ENST00000261593","ENSG00000134758"
"ENST00000585103","ENSG00000134758"
"ENST00000578914","ENSG00000134758"
"ENST00000580519","ENSG00000134758"
"ENST00000578107","ENSG00000134758"
"ENST00000583733","ENSG00000134758"
"ENST00000257190","ENSG00000134758"
"ENST00000580499","ENSG00000134758"
"ENST00000577999","ENSG00000134758"
"ENST00000581184","ENSG00000141434"
"ENST00000269202","ENSG00000141434"
"ENST00000581447","ENSG00000141434"
"ENST00000579919","ENSG00000141434"
"ENST00000579580","ENSG00000264982"
"ENST00000573479","ENSG00000262477"
"ENST00000646805","ENSG00000285095"
"ENST00000654761","ENSG00000285095"
"ENST00000567636","ENSG00000260389"
"ENST00000562560","ENSG00000260389"
"ENST00000578349","ENSG00000263688"
"ENST00000670534","ENSG00000285095"
"ENST00000426194","ENSG00000228835"
"ENST00000485809","ENSG00000243355"
"ENST00000583612","ENSG00000263765"
"ENST00000582239","ENSG00000263765"
"ENST00000578782","ENSG00000263765"
"ENST00000579160","ENSG00000263765"
"ENST00000580366","ENSG00000263765"
"ENST00000580071","ENSG00000263450"
"ENST00000269197","ENSG00000141431"
"ENST00000592288","ENSG00000141431"
"ENST00000592541","ENSG00000141431"
"ENST00000590189","ENSG00000141431"
"ENST00000593195","ENSG00000141431"
"ENST00000592349","ENSG00000141431"
"ENST00000586948","ENSG00000141431"
"ENST00000642541","ENSG00000141431"
"ENST00000586327","ENSG00000141431"
"ENST00000588038","ENSG00000141431"
"ENST00000585426","ENSG00000141431"
"ENST00000590225","ENSG00000141431"
"ENST00000593235","ENSG00000141431"
"ENST00000647014","ENSG00000141431"
"ENST00000590973","ENSG00000141431"
"ENST00000587528","ENSG00000267746"
"ENST00000620598","ENSG00000278052"
"ENST00000283365","ENSG00000134769"
"ENST00000596745","ENSG00000134769"
"ENST00000315456","ENSG00000134769"
"ENST00000588771","ENSG00000134769"
"ENST00000588506","ENSG00000134769"
"ENST00000590412","ENSG00000134769"
"ENST00000590598","ENSG00000134769"
"ENST00000591816","ENSG00000134769"
"ENST00000588125","ENSG00000134769"
"ENST00000598334","ENSG00000134769"
"ENST00000588684","ENSG00000134769"
"ENST00000554864","ENSG00000134769"
"ENST00000399121","ENSG00000134769"
"ENST00000595022","ENSG00000134769"
"ENST00000598774","ENSG00000134769"
"ENST00000598142","ENSG00000134769"
"ENST00000585446","ENSG00000134769"
"ENST00000348997","ENSG00000134769"
"ENST00000588949","ENSG00000134769"
"ENST00000597599","ENSG00000134769"
"ENST00000444659","ENSG00000134769"
"ENST00000399113","ENSG00000134769"
"ENST00000592114","ENSG00000134769"
"ENST00000590727","ENSG00000134769"
"ENST00000601125","ENSG00000134769"
"ENST00000601632","ENSG00000134769"
"ENST00000601895","ENSG00000134769"
"ENST00000269192","ENSG00000134769"
"ENST00000591182","ENSG00000134769"
"ENST00000597674","ENSG00000134769"
"ENST00000556414","ENSG00000134769"
"ENST00000599844","ENSG00000134769"
"ENST00000587723","ENSG00000134769"
"ENST00000590831","ENSG00000134769"
"ENST00000592449","ENSG00000134769"
"ENST00000591734","ENSG00000166974"
"ENST00000413393","ENSG00000166974"
"ENST00000589180","ENSG00000166974"
"ENST00000590793","ENSG00000166974"
"ENST00000587359","ENSG00000166974"
"ENST00000436190","ENSG00000166974"
"ENST00000588349","ENSG00000166974"
"ENST00000300249","ENSG00000166974"
"ENST00000538170","ENSG00000166974"
"ENST00000588910","ENSG00000166974"
"ENST00000585592","ENSG00000166974"
"ENST00000589699","ENSG00000166974"
"ENST00000624092","ENSG00000280096"
"ENST00000588085","ENSG00000166974"
"ENST00000619893","ENSG00000274400"
"ENST00000589630","ENSG00000186812"
"ENST00000330501","ENSG00000186812"
"ENST00000601719","ENSG00000186812"
"ENST00000591206","ENSG00000186812"
"ENST00000589420","ENSG00000186812"
"ENST00000261333","ENSG00000186812"
"ENST00000355632","ENSG00000186812"
"ENST00000585800","ENSG00000186812"
"ENST00000592264","ENSG00000186812"
"ENST00000588119","ENSG00000186812"
"ENST00000590470","ENSG00000186812"
"ENST00000591505","ENSG00000186812"
"ENST00000624194","ENSG00000279989"
"ENST00000618230","ENSG00000274184"
"ENST00000399070","ENSG00000257267"
"ENST00000639248","ENSG00000257267"
"ENST00000638208","ENSG00000257267"
"ENST00000639141","ENSG00000257267"
"ENST00000465539","ENSG00000257267"
"ENST00000613153","ENSG00000274918"
"ENST00000586725","ENSG00000141429"
"ENST00000591924","ENSG00000141429"
"ENST00000636650","ENSG00000283514"
"ENST00000593078","ENSG00000266965"
"ENST00000589189","ENSG00000141429"
"ENST00000269195","ENSG00000141429"
"ENST00000591081","ENSG00000141429"
"ENST00000590654","ENSG00000141429"
"ENST00000590983","ENSG00000267397"
"ENST00000587407","ENSG00000267797"
"ENST00000623524","ENSG00000278986"
"ENST00000610527","ENSG00000141428"
"ENST00000618334","ENSG00000141428"
"ENST00000269194","ENSG00000141428"
"ENST00000592875","ENSG00000141428"
"ENST00000587719","ENSG00000141428"
"ENST00000587873","ENSG00000141428"
"ENST00000593210","ENSG00000141428"
"ENST00000333234","ENSG00000141428"
"ENST00000543127","ENSG00000134759"
"ENST00000544267","ENSG00000134759"
"ENST00000351393","ENSG00000134759"
"ENST00000541190","ENSG00000134759"
"ENST00000545632","ENSG00000134759"
"ENST00000442325","ENSG00000134759"
"ENST00000423854","ENSG00000134759"
"ENST00000358232","ENSG00000134759"
"ENST00000539560","ENSG00000134759"
"ENST00000535488","ENSG00000134759"
"ENST00000540135","ENSG00000134759"
"ENST00000542430","ENSG00000134759"
"ENST00000350494","ENSG00000134759"
"ENST00000542824","ENSG00000134759"
"ENST00000540799","ENSG00000134759"
"ENST00000543439","ENSG00000134759"
"ENST00000540730","ENSG00000134759"
"ENST00000540323","ENSG00000134759"
"ENST00000536373","ENSG00000134759"
"ENST00000535093","ENSG00000134759"
"ENST00000542050","ENSG00000134759"
"ENST00000543861","ENSG00000134759"
"ENST00000540766","ENSG00000134759"
"ENST00000541294","ENSG00000134759"
"ENST00000545302","ENSG00000134759"
"ENST00000541748","ENSG00000134759"
"ENST00000536830","ENSG00000134759"
"ENST00000544274","ENSG00000134759"
"ENST00000261326","ENSG00000075643"
"ENST00000612081","ENSG00000274849"
"ENST00000588132","ENSG00000075643"
"ENST00000589678","ENSG00000267404"
"ENST00000257209","ENSG00000134775"
"ENST00000589114","ENSG00000134775"
"ENST00000590592","ENSG00000134775"
"ENST00000359247","ENSG00000134775"
"ENST00000591635","ENSG00000134775"
"ENST00000592930","ENSG00000134775"
"ENST00000587493","ENSG00000134775"
"ENST00000592128","ENSG00000134775"
"ENST00000585579","ENSG00000134775"
"ENST00000592611","ENSG00000150477"
"ENST00000280020","ENSG00000150477"
"ENST00000592521","ENSG00000150477"
"ENST00000590617","ENSG00000150477"
"ENST00000587139","ENSG00000150477"
"ENST00000591619","ENSG00000150477"
"ENST00000591911","ENSG00000150477"
"ENST00000590456","ENSG00000150477"
"ENST00000586135","ENSG00000150477"
"ENST00000586501","ENSG00000150477"
"ENST00000599493","ENSG00000150477"
"ENST00000601437","ENSG00000150477"
"ENST00000589281","ENSG00000267707"
"ENST00000588766","ENSG00000267202"
"ENST00000586610","ENSG00000267202"
"ENST00000649194","ENSG00000285940"
"ENST00000661428","ENSG00000285940"
"ENST00000657504","ENSG00000285940"
"ENST00000580543","ENSG00000266530"
"ENST00000467028","ENSG00000243516"
"ENST00000654150","ENSG00000286716"
"ENST00000517229","ENSG00000253038"
"ENST00000635791","ENSG00000283458"
"ENST00000637744","ENSG00000283458"
"ENST00000670258","ENSG00000286559"
"ENST00000580941","ENSG00000266148"
"ENST00000663227","ENSG00000283503"
"ENST00000636467","ENSG00000283503"
"ENST00000636983","ENSG00000283503"
"ENST00000637369","ENSG00000283503"
"ENST00000668049","ENSG00000283503"
"ENST00000659647","ENSG00000283503"
"ENST00000660142","ENSG00000283503"
"ENST00000566101","ENSG00000261715"
"ENST00000667705","ENSG00000286844"
"ENST00000670702","ENSG00000286328"
"ENST00000457751","ENSG00000225253"
"ENST00000639914","ENSG00000078142"
"ENST00000262039","ENSG00000078142"
"ENST00000398870","ENSG00000078142"
"ENST00000586545","ENSG00000078142"
"ENST00000590220","ENSG00000078142"
"ENST00000585528","ENSG00000078142"
"ENST00000591011","ENSG00000078142"
"ENST00000589550","ENSG00000078142"
"ENST00000593098","ENSG00000078142"
"ENST00000590013","ENSG00000078142"
"ENST00000597477","ENSG00000078142"
"ENST00000589056","ENSG00000078142"
"ENST00000587402","ENSG00000078142"
"ENST00000588631","ENSG00000078142"
"ENST00000611384","ENSG00000276174"
"ENST00000587261","ENSG00000078142"
"ENST00000588156","ENSG00000078142"
"ENST00000587328","ENSG00000078142"
"ENST00000591187","ENSG00000267088"
"ENST00000601948","ENSG00000267586"
"ENST00000659948","ENSG00000267586"
"ENST00000586990","ENSG00000267586"
"ENST00000593234","ENSG00000267586"
"ENST00000585627","ENSG00000267586"
"ENST00000591199","ENSG00000267586"
"ENST00000593051","ENSG00000267586"
"ENST00000593316","ENSG00000267586"
"ENST00000591381","ENSG00000267586"
"ENST00000585639","ENSG00000267586"
"ENST00000589068","ENSG00000267586"
"ENST00000586447","ENSG00000267586"
"ENST00000517231","ENSG00000253040"
"ENST00000658915","ENSG00000267586"
"ENST00000656773","ENSG00000287209"
"ENST00000660614","ENSG00000287209"
"ENST00000624990","ENSG00000278933"
"ENST00000589621","ENSG00000267716"
"ENST00000365190","ENSG00000202060"
"ENST00000649259","ENSG00000285550"
"ENST00000615893","ENSG00000277899"
"ENST00000426838","ENSG00000152217"
"ENST00000649279","ENSG00000152217"
"ENST00000591940","ENSG00000152217"
"ENST00000645568","ENSG00000152217"
"ENST00000624404","ENSG00000280365"
"ENST00000623380","ENSG00000279319"
"ENST00000586448","ENSG00000132874"
"ENST00000666629","ENSG00000266988"
"ENST00000586386","ENSG00000266988"
"ENST00000585897","ENSG00000266988"
"ENST00000590257","ENSG00000266988"
"ENST00000588517","ENSG00000266988"
"ENST00000587369","ENSG00000267354"
"ENST00000255226","ENSG00000132874"
"ENST00000323329","ENSG00000132874"
"ENST00000590535","ENSG00000266968"
"ENST00000644925","ENSG00000141469"
"ENST00000619403","ENSG00000141469"
"ENST00000587601","ENSG00000141469"
"ENST00000502059","ENSG00000141469"
"ENST00000321925","ENSG00000141469"
"ENST00000415427","ENSG00000141469"
"ENST00000589322","ENSG00000141469"
"ENST00000586951","ENSG00000141469"
"ENST00000535474","ENSG00000141469"
"ENST00000402943","ENSG00000141469"
"ENST00000588179","ENSG00000141469"
"ENST00000586056","ENSG00000141469"
"ENST00000436407","ENSG00000141469"
"ENST00000590246","ENSG00000141469"
"ENST00000586142","ENSG00000141469"
"ENST00000589700","ENSG00000141469"
"ENST00000590377","ENSG00000141469"
"ENST00000591642","ENSG00000141469"
"ENST00000586854","ENSG00000141469"
"ENST00000591541","ENSG00000141469"
"ENST00000587507","ENSG00000267558"
"ENST00000389474","ENSG00000197046"
"ENST00000602118","ENSG00000197046"
"ENST00000546268","ENSG00000197046"
"ENST00000587418","ENSG00000197046"
"ENST00000593178","ENSG00000197046"
"ENST00000591191","ENSG00000267293"
"ENST00000592471","ENSG00000152240"
"ENST00000591098","ENSG00000152240"
"ENST00000586060","ENSG00000152240"
"ENST00000282058","ENSG00000152240"
"ENST00000591715","ENSG00000152240"
"ENST00000592206","ENSG00000152240"
"ENST00000585518","ENSG00000152240"
"ENST00000589554","ENSG00000152240"
"ENST00000593165","ENSG00000152240"
"ENST00000588704","ENSG00000152240"
"ENST00000595199","ENSG00000152240"
"ENST00000585425","ENSG00000152240"
"ENST00000587591","ENSG00000152242"
"ENST00000588730","ENSG00000152242"
"ENST00000619230","ENSG00000152242"
"ENST00000619301","ENSG00000152242"
"ENST00000615052","ENSG00000152242"
"ENST00000615553","ENSG00000152242"
"ENST00000593230","ENSG00000141622"
"ENST00000587853","ENSG00000141622"
"ENST00000269439","ENSG00000141622"
"ENST00000590330","ENSG00000141622"
"ENST00000588679","ENSG00000141622"
"ENST00000543885","ENSG00000141622"
"ENST00000586604","ENSG00000141622"
"ENST00000623263","ENSG00000279829"
"ENST00000592777","ENSG00000141622"
"ENST00000490739","ENSG00000240983"
"ENST00000602329","ENSG00000270112"
"ENST00000602333","ENSG00000270112"
"ENST00000656102","ENSG00000270112"
"ENST00000662459","ENSG00000270112"
"ENST00000663845","ENSG00000270112"
"ENST00000661793","ENSG00000270112"
"ENST00000669973","ENSG00000270112"
"ENST00000624895","ENSG00000270112"
"ENST00000592005","ENSG00000167216"
"ENST00000585469","ENSG00000167216"
"ENST00000245121","ENSG00000167216"
"ENST00000356157","ENSG00000167216"
"ENST00000585383","ENSG00000167216"
"ENST00000588433","ENSG00000167216"
"ENST00000586198","ENSG00000167216"
"ENST00000591522","ENSG00000167216"
"ENST00000623573","ENSG00000280212"
"ENST00000591183","ENSG00000267724"
"ENST00000588843","ENSG00000267800"
"ENST00000658369","ENSG00000287673"
"ENST00000598649","ENSG00000267761"
"ENST00000586905","ENSG00000267761"
"ENST00000584505","ENSG00000266582"
"ENST00000625076","ENSG00000279367"
"ENST00000565127","ENSG00000261307"
"ENST00000600127","ENSG00000267761"
"ENST00000592307","ENSG00000267156"
"ENST00000586404","ENSG00000267187"
"ENST00000624377","ENSG00000279707"
"ENST00000599498","ENSG00000269365"
"ENST00000652829","ENSG00000286583"
"ENST00000623329","ENSG00000280197"
"ENST00000588366","ENSG00000266984"
"ENST00000256413","ENSG00000134030"
"ENST00000382998","ENSG00000134030"
"ENST00000591412","ENSG00000134030"
"ENST00000591387","ENSG00000134030"
"ENST00000587752","ENSG00000134030"
"ENST00000588345","ENSG00000134030"
"ENST00000624725","ENSG00000278983"
"ENST00000589585","ENSG00000134030"
"ENST00000584576","ENSG00000266276"
"ENST00000587769","ENSG00000134030"
"ENST00000624979","ENSG00000279250"
"ENST00000587860","ENSG00000134030"
"ENST00000592658","ENSG00000134030"
"ENST00000590422","ENSG00000134030"
"ENST00000624037","ENSG00000280335"
"ENST00000584252","ENSG00000264269"
"ENST00000585251","ENSG00000265128"
"ENST00000577641","ENSG00000266696"
"ENST00000667426","ENSG00000287518"
"ENST00000577786","ENSG00000264971"
"ENST00000581232","ENSG00000265496"
"ENST00000410758","ENSG00000284239"
"ENST00000582983","ENSG00000264464"
"ENST00000577628","ENSG00000101670"
"ENST00000583083","ENSG00000101670"
"ENST00000261292","ENSG00000101670"
"ENST00000427224","ENSG00000101670"
"ENST00000580036","ENSG00000101670"
"ENST00000579750","ENSG00000101670"
"ENST00000623277","ENSG00000101670"
"ENST00000590640","ENSG00000267444"
"ENST00000615535","ENSG00000267322"
"ENST00000589499","ENSG00000267322"
"ENST00000516183","ENSG00000251992"
"ENST00000516330","ENSG00000252139"
"ENST00000617833","ENSG00000267322"
"ENST00000588476","ENSG00000267511"
"ENST00000587055","ENSG00000267591"
"ENST00000586227","ENSG00000267695"
"ENST00000615075","ENSG00000274930"
"ENST00000516188","ENSG00000251997"
"ENST00000398452","ENSG00000154839"
"ENST00000417656","ENSG00000154839"
"ENST00000488454","ENSG00000154839"
"ENST00000285116","ENSG00000154839"
"ENST00000494518","ENSG00000154839"
"ENST00000498296","ENSG00000239780"
"ENST00000400384","ENSG00000141639"
"ENST00000540640","ENSG00000141639"
"ENST00000592595","ENSG00000141639"
"ENST00000588540","ENSG00000141639"
"ENST00000586735","ENSG00000141639"
"ENST00000587823","ENSG00000141639"
"ENST00000588916","ENSG00000267713"
"ENST00000591842","ENSG00000267233"
"ENST00000496512","ENSG00000239689"
"ENST00000640530","ENSG00000082212"
"ENST00000640967","ENSG00000082212"
"ENST00000321341","ENSG00000082212"
"ENST00000638937","ENSG00000082212"
"ENST00000382927","ENSG00000082212"
"ENST00000639850","ENSG00000082212"
"ENST00000639665","ENSG00000082212"
"ENST00000639398","ENSG00000082212"
"ENST00000638410","ENSG00000082212"
"ENST00000639255","ENSG00000082212"
"ENST00000639115","ENSG00000082212"
"ENST00000640965","ENSG00000082212"
"ENST00000639688","ENSG00000082212"
"ENST00000639612","ENSG00000082212"
"ENST00000638768","ENSG00000082212"
"ENST00000585680","ENSG00000082212"
"ENST00000639663","ENSG00000082212"
"ENST00000589330","ENSG00000082212"
"ENST00000591925","ENSG00000082212"
"ENST00000588577","ENSG00000141642"
"ENST00000590722","ENSG00000267699"
"ENST00000588256","ENSG00000267699"
"ENST00000269466","ENSG00000141642"
"ENST00000586966","ENSG00000141642"
"ENST00000591429","ENSG00000141642"
"ENST00000588860","ENSG00000141646"
"ENST00000398417","ENSG00000141646"
"ENST00000589076","ENSG00000141646"
"ENST00000590061","ENSG00000141646"
"ENST00000591914","ENSG00000141646"
"ENST00000342988","ENSG00000141646"
"ENST00000592911","ENSG00000141646"
"ENST00000589941","ENSG00000141646"
"ENST00000588745","ENSG00000141646"
"ENST00000592186","ENSG00000141646"
"ENST00000589706","ENSG00000141646"
"ENST00000585448","ENSG00000141646"
"ENST00000591126","ENSG00000141646"
"ENST00000611848","ENSG00000141646"
"ENST00000590499","ENSG00000141646"
"ENST00000593223","ENSG00000141646"
"ENST00000586253","ENSG00000141646"
"ENST00000635503","ENSG00000227115"
"ENST00000582689","ENSG00000227115"
"ENST00000662191","ENSG00000227115"
"ENST00000666962","ENSG00000227115"
"ENST00000666929","ENSG00000227115"
"ENST00000635680","ENSG00000227115"
"ENST00000658078","ENSG00000227115"
"ENST00000665482","ENSG00000227115"
"ENST00000435144","ENSG00000227115"
"ENST00000655280","ENSG00000227115"
"ENST00000578152","ENSG00000227115"
"ENST00000583609","ENSG00000227115"
"ENST00000580841","ENSG00000227115"
"ENST00000662744","ENSG00000227115"
"ENST00000659439","ENSG00000227115"
"ENST00000665420","ENSG00000227115"
"ENST00000659333","ENSG00000227115"
"ENST00000661773","ENSG00000227115"
"ENST00000660545","ENSG00000227115"
"ENST00000584143","ENSG00000266003"
"ENST00000635103","ENSG00000227115"
"ENST00000656225","ENSG00000286283"
"ENST00000650572","ENSG00000285695"
"ENST00000442544","ENSG00000187323"
"ENST00000623202","ENSG00000280098"
"ENST00000412726","ENSG00000187323"
"ENST00000578080","ENSG00000187323"
"ENST00000580024","ENSG00000187323"
"ENST00000582875","ENSG00000187323"
"ENST00000304775","ENSG00000187323"
"ENST00000579349","ENSG00000187323"
"ENST00000581559","ENSG00000187323"
"ENST00000579666","ENSG00000187323"
"ENST00000582595","ENSG00000187323"
"ENST00000584710","ENSG00000187323"
"ENST00000579883","ENSG00000187323"
"ENST00000581580","ENSG00000187323"
"ENST00000578949","ENSG00000187323"
