"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","GeneSymbol","Chromosome","Class","Strand"
"ENSG00000227210",14.564462555014,0.0430749577494041,0.312787539784695,0.77954920200842,0.873882027749133,"AC079145.1","2:19990209-20004795","lncRNA","+"
"ENSG00000137133",703.598008226424,-0.0402891261557545,0.163349883400315,0.779752745718111,0.873973208618852,"HINT2","9:35812960-35815354","protein_coding","-"
"ENSG00000188095",8.41848948489676,-0.0363134583613435,0.326792203107369,0.779702315289177,0.873973208618852,"MESP2","15:89760591-89778754","protein_coding","+"
"ENSG00000260329",50.024894443113,0.0495777741076934,0.225602277760673,0.779714844579609,0.873973208618852,"AC007541.1","12:106954029-106955497","lncRNA","-"
"ENSG00000260644",112.315617075284,-0.0272527849613952,0.330987485364211,0.779804951431604,0.873986064512619,"HERC2P5","16:32741314-32776196","transcribed_unprocessed_pseudogene","+"
"ENSG00000205302",2495.13238038286,-0.0151979917850862,0.0585759534226692,0.779983938221478,0.874109309008601,"SNX2","5:122775079-122834543","protein_coding","+"
"ENSG00000241170",11.4828385175838,0.0389885271159567,0.321360024007097,0.77999639808761,0.874109309008601,"AP001992.1","11:74876286-74920022","transcribed_processed_pseudogene","+"
"ENSG00000036549",1585.75153640807,-0.0340074427755684,0.132036309568416,0.780147153781306,0.874186931862847,"AC118549.1","1:77562416-77683419","protein_coding","-"
"ENSG00000138769",166.902140247115,0.0433412231254032,0.1810973914115,0.780107441384623,0.874186931862847,"CDKL2","4:75576496-75630716","protein_coding","-"
"ENSG00000072840",1220.81814611316,-0.0429160285645013,0.189159991583614,0.780383794252148,0.874207832088999,"EVC","4:5711201-5814305","protein_coding","+"
"ENSG00000159958",49.9434520842775,-0.0471284711617479,0.23175194079284,0.780261211601582,0.874207832088999,"TNFRSF13C","22:41922023-41926818","protein_coding","-"
"ENSG00000161996",1488.0175188902,0.0279956735698548,0.105146957672436,0.780416943143817,0.874207832088999,"WDR90","16:649311-667833","protein_coding","+"
"ENSG00000175820",2.98690168606233,-0.0301059899163562,0.336615862885864,0.780301806590092,0.874207832088999,"CCDC168","13:102729369-102759070","protein_coding","-"
"ENSG00000196453",1588.78680556251,-0.0134789571878979,0.0536733289012288,0.780451028470412,0.874207832088999,"ZNF777","7:149431363-149461062","protein_coding","-"
"ENSG00000236430",2.41600119446221,0.0185502256475716,0.349759434223786,0.780445408968009,0.874207832088999,"KRT8P29","1:203872574-203874187","processed_pseudogene","-"
"ENSG00000273402",2.3377277662009,0.0255114079933598,0.3440296135954,0.780348962109356,0.874207832088999,"AC004908.3","8:237045-237669","lncRNA","+"
"ENSG00000114054",1354.99744430198,-0.0193126720580818,0.0650507216202678,0.780598583167113,0.874243962710888,"PCCB","3:136250340-136337896","protein_coding","+"
"ENSG00000197165",3.11496113590048,0.027001823610219,0.342499552901781,0.780605527553133,0.874243962710888,"SULT1A2","16:28591943-28597050","protein_coding","-"
"ENSG00000259065",12.3518410612413,-0.0342603030612367,0.330731352920074,0.78055367196009,0.874243962710888,"AC005520.2","14:73787355-73803300","lncRNA","+"
"ENSG00000078487",62.6640237044151,-0.0475515676675013,0.220796801939023,0.780672071710225,0.874272851996183,"ZCWPW1","7:100400826-100428992","protein_coding","-"
"ENSG00000171116",13.977648883746,-0.0357454903610541,0.328123161649384,0.780804029920719,0.874374991489589,"HSFX1","X:149774068-149776867","protein_coding","+"
"ENSG00000237807",5.0142293087076,-0.0289558115135175,0.337566398729591,0.78089873395399,0.874435403809126,"AC022034.1","8:53493523-53524336","lncRNA","-"
"ENSG00000011422",853.768899181174,0.0285315641287305,0.11239672296489,0.781152693892,0.874491575656293,"PLAUR","19:43646095-43670547","protein_coding","-"
"ENSG00000183628",183.496527909469,-0.0422369769298155,0.165114272097872,0.781106235448582,0.874491575656293,"DGCR6","22:18906028-18914238","protein_coding","+"
"ENSG00000267077",4.61646208502153,-0.0330249782218131,0.334704456641438,0.781119640044672,0.874491575656293,"AC020663.2","16:4795265-4796532","lncRNA","-"
"ENSG00000285571",2.37262743540764,-0.0247426826467278,0.344914162829414,0.781124661785438,0.874491575656293,"AL513548.4","6:26677003-26683211","lncRNA","+"
"ENSG00000286669",5.0159831732795,-0.0279719639495856,0.340657046236591,0.781141571031246,0.874491575656293,"AC008532.1","19:47255850-47256477","lncRNA","-"
"ENSG00000147650",2341.64305289866,-0.0348835568567805,0.12977568892469,0.781411443235542,0.8746899626764,"LRP12","8:104489231-104589024","protein_coding","-"
"ENSG00000279162",3.4429331648543,0.0319149828056102,0.336400819488157,0.781376492422751,0.8746899626764,"AC141586.5","16:2592514-2594563","TEC","+"
"ENSG00000134013",8821.37475981876,0.0234580207432249,0.0865643963048701,0.781560870756194,0.874765949296997,"LOXL2","8:23297189-23425328","protein_coding","-"
"ENSG00000287192",3.17061457485806,-0.0269310947914622,0.345869443853827,0.781522947967153,0.874765949296997,"AL031005.2","1:21177054-21178164","lncRNA","+"
"ENSG00000274251",4.09195332310581,0.0254869280688511,0.343562424852773,0.781690470359764,0.874865364714071,"AP003419.2","11:67353629-67354348","lncRNA","+"
"ENSG00000129038",24.3558104590908,-0.0346185785158004,0.331053352550819,0.782053815803958,0.874939936954284,"LOXL1","15:73925989-73952137","protein_coding","+"
"ENSG00000136319",1069.82771315693,0.0281968014404858,0.10970653124057,0.781803927398543,0.874939936954284,"TTC5","14:20256558-20305960","protein_coding","-"
"ENSG00000197245",8.23620632941007,-0.0384482482679887,0.322817939363904,0.782083342386822,0.874939936954284,"FAM110D","1:26159079-26163962","protein_coding","+"
"ENSG00000213742",223.708892892433,0.0503147687362204,0.199545403115654,0.782082077541846,0.874939936954284,"ZNF337-AS1","20:25624045-25689032","lncRNA","+"
"ENSG00000214176",599.724259719572,-0.0347244326300122,0.137148222665589,0.781960110330169,0.874939936954284,"PLEKHM1P1","17:64779259-64837154","transcribed_unprocessed_pseudogene","-"
"ENSG00000277283",139.325623229167,-0.0463042134525898,0.20997253004164,0.782017641058768,0.874939936954284,"AC004812.2","12:120116907-120119000","lncRNA","+"
"ENSG00000280543",2.46500771258322,0.0271021610699605,0.342305694509234,0.781914995484843,0.874939936954284,"ASAP1-IT2","8:130082738-130084768","lncRNA","-"
"ENSG00000286473",3.40534047061672,0.0185984188331886,0.347713331282615,0.782037535652091,0.874939936954284,"AC133485.7","16:32126432-32132724","lncRNA","+"
"ENSG00000196305",16066.987412911,0.0159622492050391,0.0975854872087595,0.782187064807559,0.874964727604076,"IARS","9:92210207-92293756","protein_coding","-"
"ENSG00000264304",3.1052217581261,-0.0265334201786904,0.341521872344008,0.782149547730119,0.874964727604076,"AC024267.3","17:28892469-28893342","lncRNA","+"
"ENSG00000157240",468.273743117359,-0.0264170678926481,0.100552844802219,0.782322809929035,0.875025330363228,"FZD1","7:91264364-91271326","protein_coding","+"
"ENSG00000230092",2.9962348015184,0.0195554092441154,0.348912837273132,0.782292454749866,0.875025330363228,"AL669831.4","1:800879-817712","transcribed_unprocessed_pseudogene","-"
"ENSG00000221867",93.6032442236955,0.0425046070820379,0.177177626430279,0.782586084936465,0.875274172564868,"MAGEA3","X:152698767-152702347","protein_coding","+"
"ENSG00000235300",3.97184145314766,0.033355128352167,0.334409753512057,0.782665840452888,0.87531774431384,"AC090627.1","17:48294335-48308762","lncRNA","+"
"ENSG00000162039",109.05399990624,-0.0396743820585746,0.164013392419517,0.782709176696422,0.875320583060816,"MEIOB","16:1833987-1884294","protein_coding","-"
"ENSG00000133027",1158.51874388964,-0.0329083433040601,0.13535893399019,0.782798740073317,0.875375115619358,"PEMT","17:17505563-17591708","protein_coding","-"
"ENSG00000127838",3473.77920057505,-0.0338193502770028,0.131540122092757,0.782923123173299,0.87546857808324,"PNKD","2:218270392-218346793","protein_coding","+"
"ENSG00000147231",9.05348259191627,-0.0328433956696679,0.330968230299817,0.783188322018924,0.875719483474881,"RADX","X:106611930-106679439","protein_coding","+"
"ENSG00000214110",18.7021282251656,0.0489204484467236,0.277890822141261,0.783234198467466,0.875725140868179,"LDHAP4","9:14921337-14922334","transcribed_processed_pseudogene","-"
"ENSG00000246366",7.81909400531654,-0.0302053744370992,0.335653870994816,0.783362357693853,0.875822792304409,"LACTB2-AS1","8:70608577-70663279","lncRNA","+"
"ENSG00000205089",10.9380530912686,-0.0253396636240866,0.342320771864421,0.78352499986633,0.875958984530879,"CCNI2","5:132747445-132754403","protein_coding","+"
"ENSG00000260092",2.97738926602625,-0.017469749570238,0.349813287691086,0.783572386096458,0.875966316366169,"AC009163.2","16:75528532-75545428","protein_coding","-"
"ENSG00000243709",5.27273580529512,-0.0253989877635363,0.344685711868195,0.7837979999742,0.876172880187905,"LEFTY1","1:225886282-225911382","protein_coding","-"
"ENSG00000257803",4.16396339693326,-0.0308900696699825,0.336356753669901,0.7838488801696,0.876184105660038,"AC010200.1","12:100578744-100580197","processed_pseudogene","+"
"ENSG00000078246",1530.00629495676,-0.0235921864275279,0.0917064909376857,0.784144674103956,0.876377766468738,"TULP3","12:2877223-2941138","protein_coding","+"
"ENSG00000106018",2.8298212739842,-0.023249539054606,0.345474940136315,0.78410936415608,0.876377766468738,"VIPR2","7:159028175-159144867","protein_coding","-"
"ENSG00000219626",60.626671037764,-0.0478561096657133,0.271283067534161,0.784105516462041,0.876377766468738,"FAM228B","2:24076526-24169640","protein_coding","+"
"ENSG00000120837",1707.0727237774,-0.025244519463356,0.0852828080187671,0.784254156624374,0.876454470797789,"NFYB","12:104117086-104138241","protein_coding","-"
"ENSG00000188676",5.47521629292258,0.0319764812950598,0.335866282640788,0.784299915835593,0.876459955948364,"IDO2","8:39934614-40016391","protein_coding","+"
"ENSG00000279103",6.39916280726511,0.0357589604436546,0.329353909043018,0.784490276025788,0.876627024590275,"AC138470.1","19:44246478-44248374","TEC","-"
"ENSG00000131187",307.258593181644,0.042089540080981,0.178440590316389,0.784585759669021,0.876688061751932,"F12","5:177402140-177409576","protein_coding","-"
"ENSG00000108771",20.7817090323525,0.0418575439150422,0.314505467322343,0.78487310574273,0.87678029088923,"DHX58","17:42101404-42112714","protein_coding","-"
"ENSG00000127124",74.8043087269352,0.0462751495218827,0.207898205284969,0.784814575500986,0.87678029088923,"HIVEP3","1:41506365-42035925","protein_coding","-"
"ENSG00000176692",14.1107919008449,0.0463400653247541,0.29764323767156,0.784807374312237,0.87678029088923,"FOXC2","16:86566829-86569728","protein_coding","+"
"ENSG00000215808",35.3647123929564,0.0490755784385547,0.248041229893459,0.784989171457245,0.87678029088923,"LINC01139","1:238476542-238486060","lncRNA","-"
"ENSG00000236882",2.04349778869759,-0.0232682526095698,0.34621407423108,0.784921631842397,0.87678029088923,"LINC01554","5:95838245-95860133","lncRNA","+"
"ENSG00000248409",18.8073741886958,0.0472832491602144,0.285257916366825,0.784762332222182,0.87678029088923,"AP000344.2","22:23392553-23394792","unprocessed_pseudogene","+"
"ENSG00000274987",2.12440678056994,0.0251996128698265,0.344236557244317,0.784995227578244,0.87678029088923,"AC092794.1","12:25210652-25211233","lncRNA","+"
"ENSG00000276840",3.30576603757618,-0.0310044596423697,0.335114695902778,0.784847603514075,0.87678029088923,"PMS2P10","7:75288120-75299795","transcribed_unprocessed_pseudogene","-"
"ENSG00000067066",1089.76470311318,-0.021498859218027,0.106324480775928,0.785381957455902,0.876826935829737,"SP100","2:230415942-230545606","protein_coding","+"
"ENSG00000109787",1711.88785318964,0.0276565912002251,0.107260070531116,0.78509476507026,0.876826935829737,"KLF3","4:38664197-38701517","protein_coding","+"
"ENSG00000159023",1257.14712765113,0.0366987789695865,0.149090088068059,0.785393621939736,0.876826935829737,"EPB41","1:28887091-29120046","protein_coding","+"
"ENSG00000181191",846.034512661545,0.0239923127870723,0.09820483778589,0.785404803205588,0.876826935829737,"PJA1","X:69160851-69165793","protein_coding","-"
"ENSG00000182974",2.73141156369745,0.0251450341548065,0.343965263319332,0.785344076875027,0.876826935829737,"AC135068.1","15:21637909-21638992","protein_coding","+"
"ENSG00000253203",15.4552331299784,-0.0329501471364437,0.333722761966243,0.785339339249852,0.876826935829737,"GUSBP3","5:69639459-69679259","transcribed_unprocessed_pseudogene","-"
"ENSG00000275131",44.3996893502001,0.0470053185440155,0.212540818578893,0.785385919061773,0.876826935829737,"AC241952.1","1:120489860-120701289","transcribed_unprocessed_pseudogene","-"
"ENSG00000279464",5.38445380815522,-0.030892875865961,0.337540440223225,0.78539770410139,0.876826935829737,"AC096720.2","4:67607856-67610313","TEC","-"
"ENSG00000286650",3.47667389934559,0.0290491900593713,0.338870555653155,0.785177869769135,0.876826935829737,"AL139234.1","X:130165954-130166905","lncRNA","+"
"ENSG00000188549",883.540347804841,0.0419719134549303,0.181590254164515,0.785523757983385,0.876914107265389,"CCDC9B","15:40331452-40340967","protein_coding","-"
"ENSG00000144749",656.868989409886,-0.0309157633879381,0.120249251848722,0.785621122820978,0.876977169101149,"LRIG1","3:66378797-66501263","protein_coding","-"
"ENSG00000159658",3226.72459468291,0.0300243316665667,0.120543033295502,0.785663743423776,0.876979117379799,"EFCAB14","1:46675159-46719114","protein_coding","-"
"ENSG00000065518",3091.97541455771,-0.0262284531090409,0.103360541953087,0.785804727636643,0.876992577586007,"NDUFB4","3:120596328-120602507","protein_coding","+"
"ENSG00000129951",215.978184338968,-0.0402414670935461,0.165219114559462,0.785839305713866,0.876992577586007,"PLPPR3","19:812488-821977","protein_coding","-"
"ENSG00000146826",588.277571053021,0.0333869257123598,0.138553016999087,0.78577993196595,0.876992577586007,"MAP11","7:100154420-100158723","protein_coding","-"
"ENSG00000260190",16.2161056458908,-0.0400764022773749,0.29550271901198,0.785829498506655,0.876992577586007,"AL807752.5","9:136937169-136937988","lncRNA","-"
"ENSG00000148935",60.1163650670335,0.0492540127042371,0.23694682935289,0.786004873766603,0.87713172613453,"GAS2","11:22625509-22813055","protein_coding","+"
"ENSG00000154485",11.9814322138283,0.0448996192452534,0.301435572638571,0.786221811632729,0.877328182689978,"MMP21","10:125753580-125775821","protein_coding","-"
"ENSG00000273274",2.63140943522981,0.025127548111271,0.342879960720445,0.786271296270165,0.877337771035802,"ZBTB8B","1:32465072-32496686","protein_coding","+"
"ENSG00000287294",5.14143668641828,0.033517173689174,0.326709760149962,0.786336631383878,0.877365043753762,"AL035694.1","6:84769010-84770219","lncRNA","+"
"ENSG00000118855",1398.20674645352,0.0238471670591521,0.0885142717705119,0.786404388119878,0.877395015450442,"MFSD1","3:158732198-158829719","protein_coding","+"
"ENSG00000116205",507.958417891316,-0.0398885712963816,0.17865228301835,0.78671319408748,0.87764827262619,"TCEANC2","1:54053584-54112519","protein_coding","+"
"ENSG00000261790",197.881950750498,-0.0375455579655014,0.150325499546807,0.786704762297726,0.87764827262619,"AC005606.2","16:1984877-1990477","lncRNA","-"
"ENSG00000081386",535.442201477016,-0.0359180727631,0.148657735421867,0.786845864216605,0.877750637797913,"ZNF510","9:96755865-96778129","protein_coding","-"
"ENSG00000131379",3.16223786575026,0.0238670257994906,0.344591193366743,0.786977967904339,0.877852360475595,"C3orf20","3:14675099-14773034","protein_coding","+"
"ENSG00000272416",7.11543506215438,-0.0272906862420495,0.343036033152175,0.787097953882824,0.877940556306524,"AC025175.1","5:53880293-53881051","lncRNA","-"
"ENSG00000251623",5.12263534496241,0.0261543820856646,0.342238332245956,0.787267159495807,0.878082680012584,"AC139491.5","5:176119545-176156937","transcribed_processed_pseudogene","+"
"ENSG00000279948",30.2647334491309,-0.0491531506022034,0.26845606700641,0.787327376794084,0.878082680012584,"AC008895.1","19:46946535-46949156","TEC","+"
"ENSG00000285953",70.9387404382844,-0.0387741986499758,0.316888958441827,0.787348151856541,0.878082680012584,"AC000120.3","7:92131774-92245924","protein_coding","-"
"ENSG00000232586",9.6781614861812,0.0334908916139041,0.334203538458288,0.787724763970899,0.878457030562692,"KIAA1614-AS1","1:180949699-180954887","lncRNA","-"
"ENSG00000223382",2.33958309341796,-0.019091626303587,0.346462682063879,0.788008608880433,0.878636560832018,"LINC01778","1:30824217-30834864","lncRNA","+"
"ENSG00000236184",16.8962014745639,0.044514474115107,0.294014539082225,0.787983166993165,0.878636560832018,"TCEA1P4","9:32979560-32980403","processed_pseudogene","-"
"ENSG00000275481",41.1412515957958,0.0519528539447592,0.267496632499451,0.787932076956016,0.878636560832018,"AC025031.4","12:46388856-46392126","lncRNA","+"
"ENSG00000144230",4.28229184147088,0.0345167123166186,0.330538131794845,0.788064365724459,0.878653066913593,"GPR17","2:127645864-127652639","protein_coding","+"
"ENSG00000125386",1269.3787412977,-0.0200348129515155,0.0796191409418334,0.788342298485548,0.878871603741617,"FAM193A","4:2536631-2732565","protein_coding","+"
"ENSG00000258359",14.6301784398049,-0.0422118686352943,0.308854876657519,0.788306301445742,0.878871603741617,"PCNPP1","12:111669852-111670362","processed_pseudogene","-"
"ENSG00000143970",4154.52780631792,-0.0399826318879511,0.172574166404426,0.789102717682525,0.87960417845154,"ASXL2","2:25733753-25878516","protein_coding","-"
"ENSG00000161643",4.04621604659701,0.034949361765274,0.330159776040222,0.789103213930948,0.87960417845154,"SIGLEC16","19:49969673-49975814","transcribed_unprocessed_pseudogene","+"
"ENSG00000275215",3.27121649651381,0.0152222806805669,0.355546308602606,0.789122406284561,0.87960417845154,"RNA5-8SN3","21:8395607-8395759","rRNA","+"
"ENSG00000213316",2.05522541208079,0.0227642959599667,0.345811294948666,0.789314391572373,0.879772469800263,"LTC4S","5:179793980-179796647","protein_coding","+"
"ENSG00000127366",44.0883650577859,-0.0475942903188657,0.271538125437923,0.789426357314915,0.879851558243714,"TAS2R5","7:141790217-141791367","protein_coding","+"
"ENSG00000273076",3.07036207060888,0.0254935191686032,0.341607441038911,0.789568540759088,0.879964315723143,"AL021707.7","22:38743495-38743910","lncRNA","+"
"ENSG00000141101",4452.59778971444,-0.0181000927004371,0.067041381955917,0.789778294883906,0.880030521043422,"NOB1","16:69741871-69754926","protein_coding","-"
"ENSG00000179981",495.777428855141,0.0307057095724018,0.118302985507257,0.78977628936125,0.880030521043422,"TSHZ1","18:75210755-75289950","protein_coding","+"
"ENSG00000204681",525.653988347395,0.0384832975146707,0.162379380093759,0.789801072650933,0.880030521043422,"GABBR1","6:29555629-29633976","protein_coding","-"
"ENSG00000246731",4.9995124996997,0.0362796595641627,0.325496089372915,0.789833032543097,0.880030521043422,"AC100786.1","17:74209980-74213342","lncRNA","-"
"ENSG00000272668",35.1400427668078,0.0467249233010265,0.227458396026828,0.789697480661311,0.880030521043422,"AL590560.2","1:159854870-159867685","lncRNA","+"
"ENSG00000105549",7.49103575402623,0.0365722358092923,0.323096476609481,0.790225881711259,0.880056905897486,"THEG","19:361747-376670","protein_coding","-"
"ENSG00000136271",6151.91371431632,-0.0199889200342436,0.0781870710511654,0.790209552002512,0.880056905897486,"DDX56","7:44565417-44575051","protein_coding","-"
"ENSG00000157021",7.21102287199184,0.0395592544449319,0.316677723479966,0.790084575495415,0.880056905897486,"FAM92A1P1","15:41163162-41164374","unprocessed_pseudogene","+"
"ENSG00000178585",366.311058105267,-0.0301507034659175,0.121977827036791,0.790064497183517,0.880056905897486,"CTNNBIP1","1:9848276-9910336","protein_coding","-"
"ENSG00000180764",8.51801856698081,0.0388931374501167,0.320985488026433,0.789940841595773,0.880056905897486,"PIPSL","10:93958191-93961540","transcribed_processed_pseudogene","-"
"ENSG00000204104",1199.32889655712,-0.0353622217688444,0.146348030177872,0.790204790416566,0.880056905897486,"TRAF3IP1","2:238320441-238400897","protein_coding","+"
"ENSG00000269403",20.973681757524,0.0443675085965747,0.301857928522895,0.789957344917534,0.880056905897486,"AC008750.8","19:51350373-51368099","protein_coding","-"
"ENSG00000271553",4.15636036970882,0.0319478510899626,0.333165385997932,0.790098840952168,0.880056905897486,"AC018638.7","7:128667043-128668156","lncRNA","+"
"ENSG00000277654",2.15319941439707,0.0193837858038574,0.348419873103637,0.790151420210962,0.880056905897486,"AC087633.2","15:94841059-95169864","transcribed_processed_pseudogene","+"
"ENSG00000236296",2.72183903513125,0.0227570220756627,0.345481887401123,0.790481806472355,0.880296229516474,"GUSBP5","4:143559472-143561460","transcribed_processed_pseudogene","+"
"ENSG00000261338",73.6914296126584,-0.0490941867761081,0.242876481194337,0.790800670235001,0.880605614776143,"AC021016.2","2:218255319-218257366","lncRNA","+"
"ENSG00000166828",12.264071803946,-0.0396935474354561,0.31672354694226,0.790881650989841,0.880650084180353,"SCNN1G","16:23182745-23216883","protein_coding","+"
"ENSG00000234997",12.0173232011492,-0.0420729810372217,0.300141679247298,0.791104928299583,0.880852988565445,"AC016745.1","2:113325372-113425548","lncRNA","+"
"ENSG00000174721",134.940412247307,-0.0439674062960376,0.192516664902949,0.791178616491864,0.88088932106035,"FGFBP3","10:91906589-91909483","protein_coding","-"
"ENSG00000069667",41.6977681360891,-0.0438011540524645,0.294723001811999,0.791352664679342,0.881037383669518,"RORA","15:60488284-61229302","protein_coding","-"
"ENSG00000081014",1869.30418634744,0.0294564153168952,0.123390146072977,0.791536246092729,0.881196043997483,"AP4E1","15:50908672-51005895","protein_coding","+"
"ENSG00000179583",102.149874413475,0.0447702070234539,0.29174222511637,0.791579151588124,0.881198085265564,"CIITA","16:10866222-10943021","protein_coding","+"
"ENSG00000197548",1444.29764393057,-0.0294380602630523,0.110160301131829,0.791695602750765,0.881236272737622,"ATG7","3:11272309-11557665","protein_coding","+"
"ENSG00000230314",4.89635202887858,-0.0350021216303135,0.325398958332591,0.79169234462664,0.881236272737622,"ELOVL2-AS1","6:11043482-11079154","lncRNA","+"
"ENSG00000231628",9.43799423606398,-0.0406103939916003,0.308723034585157,0.791820832042595,0.881284222206458,"AL133406.2","6:105279016-105281755","lncRNA","+"
"ENSG00000261357",6.27753648562765,0.0341096280686393,0.329692982939084,0.791811853291458,0.881284222206458,"AC099518.2","16:19065991-19066694","lncRNA","+"
"ENSG00000122691",128.253113905754,0.0360921399482307,0.15131322665974,0.791934425632852,0.881364929035835,"TWIST1","7:19020991-19117636","protein_coding","-"
"ENSG00000107242",160.725040798448,-0.0403910053783247,0.176705853193938,0.792077150530937,0.881478046819921,"PIP5K1B","9:68705240-69009176","protein_coding","+"
"ENSG00000259153",64.7773671582164,0.0465324882720614,0.278769635702196,0.792158844666372,0.881523237153372,"AC004816.1","14:70809841-70815994","lncRNA","+"
"ENSG00000226913",9.40825536461224,-0.0327384704309819,0.328610959359355,0.792218935528995,0.881544383682101,"BSN-DT","3:49549306-49554366","lncRNA","-"
"ENSG00000115687",1518.51604193295,-0.0180532879260745,0.0688068787918154,0.792378024639598,0.881584241788145,"PASK","2:241106099-241150264","protein_coding","-"
"ENSG00000142330",1361.96616944759,-0.0245229568850545,0.087729080742947,0.79237338368651,0.881584241788145,"CAPN10","2:240586734-240617705","protein_coding","+"
"ENSG00000181240",7.40008734941338,0.0373444780697801,0.321505170596743,0.792365688374875,0.881584241788145,"SLC25A41","19:6426037-6433779","protein_coding","-"
"ENSG00000226469",7.86663345990295,0.0361115943289981,0.325873083811692,0.792425322070578,0.881591147784509,"ADAM1B","12:111927018-111929017","unitary_pseudogene","+"
"ENSG00000153902",20.6941870043336,0.0377494820393446,0.317433001680041,0.792536005916207,0.88162285513207,"LGI4","19:35124513-35142451","protein_coding","-"
"ENSG00000248180",2.47748706258982,-0.0237602438998656,0.343719969909377,0.792509863205812,0.88162285513207,"GAPDHP60","4:87207092-87208086","processed_pseudogene","+"
"ENSG00000109927",6.30855652295782,-0.0281818027640378,0.337487734317207,0.792741991554517,0.881783861091351,"TECTA","11:121101173-121191493","protein_coding","+"
"ENSG00000196388",21.2609291573107,0.046030717327072,0.287588831892492,0.792805361087837,0.881783861091351,"INCA1","17:4988130-4997610","protein_coding","-"
"ENSG00000253159",5.5752922519572,-0.0334700821271069,0.327505793749297,0.792770819009947,0.881783861091351,"PCDHGA12","5:141430507-141512975","protein_coding","+"
"ENSG00000287222",165.219172926832,0.0318815914900404,0.129587444712711,0.792845139329445,0.881783861091351,"AC234917.3","8:143829518-143832861","lncRNA","+"
"ENSG00000138413",12081.1679057466,0.0227651995573905,0.0690238288337743,0.793270320099006,0.882211005480208,"IDH1","2:208236227-208266074","protein_coding","-"
"ENSG00000169330",81.6620497274764,0.0444221677780616,0.210677417072655,0.793360173406944,0.882224899318346,"MINAR1","15:79432516-79472290","protein_coding","+"
"ENSG00000284686",2.07659963580888,-0.0232405493617271,0.343207813626183,0.793365052782483,0.882224899318346,"AC119674.2","1:56173433-56524495","protein_coding","-"
"ENSG00000131002",1759.72491774098,-0.0198484077856741,0.0833939148722524,0.79349033482019,0.882318483211567,"TXLNGY","Y:19567313-19606274","transcribed_unprocessed_pseudogene","+"
"ENSG00000110328",593.64246249853,-0.0155524741925119,0.0651718741254187,0.793884172034759,0.882416614730664,"GALNT18","11:11270877-11622005","protein_coding","-"
"ENSG00000120729",3.34180322581807,-0.0196675920461903,0.34771378559276,0.793806332258872,0.882416614730664,"MYOT","5:137867791-137887851","protein_coding","+"
"ENSG00000125409",2.36205975308564,0.0172323658609959,0.350144882157709,0.793969338316763,0.882416614730664,"TEKT3","17:15303811-15341632","protein_coding","-"
"ENSG00000139988",6.57602673723682,0.0259216498870075,0.340198699390146,0.794116321911802,0.882416614730664,"RDH12","14:67701886-67734452","protein_coding","+"
"ENSG00000147082",143.773479206843,-0.0443295732578797,0.274846695665127,0.793801586570315,0.882416614730664,"CCNB3","X:50202713-50351910","protein_coding","+"
"ENSG00000147439",614.565935112498,0.0280226686561107,0.118381874175574,0.794016212791248,0.882416614730664,"BIN3","8:22620418-22669148","protein_coding","-"
"ENSG00000156968",736.300294582366,-0.0246987922106139,0.098197210765863,0.793860474633863,0.882416614730664,"MPV17L","16:15395754-15413271","protein_coding","+"
"ENSG00000163362",3736.22426752195,0.0263330580425213,0.11080418234357,0.794118147782842,0.882416614730664,"INAVA","1:200891048-200915742","protein_coding","+"
"ENSG00000204314",44.085873433283,0.0469273506221163,0.237226215698093,0.794154388899296,0.882416614730664,"PRRT1","6:32148359-32153083","protein_coding","-"
"ENSG00000245975",12.5702643055364,0.04450330885715,0.296759089958923,0.793719176526787,0.882416614730664,"AC090515.2","15:58768072-58770974","lncRNA","-"
"ENSG00000253771",21.1866436953807,0.0391807139744776,0.31217199373645,0.793702836140747,0.882416614730664,"TPTE2P1","13:24924677-24968487","transcribed_unprocessed_pseudogene","-"
"ENSG00000257252",8.14944063388835,0.0299477766476149,0.337679410120598,0.794143907721438,0.882416614730664,"AC124947.1","12:93316722-93377753","lncRNA","-"
"ENSG00000277758",283.303831274689,0.0331202528726907,0.134318389483574,0.793966304032226,0.882416614730664,"FO681492.1","10:47750864-47763592","protein_coding","-"
"ENSG00000277969",53.6913308245512,-0.0455789978769673,0.232115181896766,0.794095518376332,0.882416614730664,"AC006449.6","17:38702452-38704747","lncRNA","+"
"ENSG00000213147",9.38246292036186,0.0139506674053054,0.352385854341159,0.794235599669662,0.882461149192781,"RPL23AP60","10:133778246-133778699","processed_pseudogene","+"
"ENSG00000167395",1421.6529068904,-0.0369047436128749,0.147192641162206,0.794331964818229,0.882522515932634,"ZNF646","16:31074422-31084196","protein_coding","+"
"ENSG00000253366",4.20059822470273,-0.0123156150057704,0.351881531440486,0.794486672767698,0.882648693259681,"AC139272.1","5:70751184-70795914","unprocessed_pseudogene","+"
"ENSG00000165097",899.65678797067,-0.0285012154950797,0.105592732997258,0.794576088985432,0.882673256966353,"KDM1B","6:18155329-18223861","protein_coding","+"
"ENSG00000257137",9.15740126132298,0.0369350600423883,0.319571772166526,0.794591064322915,0.882673256966353,"C12orf80","12:52205392-52213583","lncRNA","-"
"ENSG00000174977",12.3777718265489,-0.0443970300360268,0.289349140375642,0.794645161974295,0.882687649503417,"AC026271.1","17:18650195-18651542","processed_pseudogene","+"
